#log_inferno

#line: 0, #040019
0,4,0,25
#line: 1, #04001A
1,4,0,26
#line: 2, #05001A
2,5,0,26
#line: 3, #05001B
3,5,0,27
#line: 4, #05001C
4,5,0,28
#line: 5, #05001C
5,5,0,28
#line: 6, #05001D
6,5,0,29
#line: 7, #05011E
7,5,1,30
#line: 8, #06011F
8,6,1,31
#line: 9, #06011F
9,6,1,31
#line: 10, #060120
10,6,1,32
#line: 11, #060121
11,6,1,33
#line: 12, #060122
12,6,1,34
#line: 13, #060122
13,6,1,34
#line: 14, #070123
14,7,1,35
#line: 15, #070124
15,7,1,36
#line: 16, #070125
16,7,1,37
#line: 17, #070125
17,7,1,37
#line: 18, #070126
18,7,1,38
#line: 19, #070127
19,7,1,39
#line: 20, #080128
20,8,1,40
#line: 21, #080128
21,8,1,40
#line: 22, #080229
22,8,2,41
#line: 23, #08022A
23,8,2,42
#line: 24, #08022B
24,8,2,43
#line: 25, #08022C
25,8,2,44
#line: 26, #09022C
26,9,2,44
#line: 27, #09022D
27,9,2,45
#line: 28, #09022E
28,9,2,46
#line: 29, #09022F
29,9,2,47
#line: 30, #090230
30,9,2,48
#line: 31, #090230
31,9,2,48
#line: 32, #0A0231
32,10,2,49
#line: 33, #0A0232
33,10,2,50
#line: 34, #0A0233
34,10,2,51
#line: 35, #0A0234
35,10,2,52
#line: 36, #0A0234
36,10,2,52
#line: 37, #0B0335
37,11,3,53
#line: 38, #0B0336
38,11,3,54
#line: 39, #0B0337
39,11,3,55
#line: 40, #0B0338
40,11,3,56
#line: 41, #0B0339
41,11,3,57
#line: 42, #0C0339
42,12,3,57
#line: 43, #0C033A
43,12,3,58
#line: 44, #0C033B
44,12,3,59
#line: 45, #0C033C
45,12,3,60
#line: 46, #0C033D
46,12,3,61
#line: 47, #0C033E
47,12,3,62
#line: 48, #0D033E
48,13,3,62
#line: 49, #0D033F
49,13,3,63
#line: 50, #0D0440
50,13,4,64
#line: 51, #0D0441
51,13,4,65
#line: 52, #0D0442
52,13,4,66
#line: 53, #0E0443
53,14,4,67
#line: 54, #0E0444
54,14,4,68
#line: 55, #0E0445
55,14,4,69
#line: 56, #0E0445
56,14,4,69
#line: 57, #0E0446
57,14,4,70
#line: 58, #0F0447
58,15,4,71
#line: 59, #0F0448
59,15,4,72
#line: 60, #0F0449
60,15,4,73
#line: 61, #0F044A
61,15,4,74
#line: 62, #0F044B
62,15,4,75
#line: 63, #10054C
63,16,5,76
#line: 64, #10054D
64,16,5,77
#line: 65, #10054E
65,16,5,78
#line: 66, #10054F
66,16,5,79
#line: 67, #100550
67,16,5,80
#line: 68, #110550
68,17,5,80
#line: 69, #110551
69,17,5,81
#line: 70, #110552
70,17,5,82
#line: 71, #110553
71,17,5,83
#line: 72, #120554
72,18,5,84
#line: 73, #120555
73,18,5,85
#line: 74, #120556
74,18,5,86
#line: 75, #120657
75,18,6,87
#line: 76, #120658
76,18,6,88
#line: 77, #130659
77,19,6,89
#line: 78, #13065A
78,19,6,90
#line: 79, #13065B
79,19,6,91
#line: 80, #13065C
80,19,6,92
#line: 81, #14065D
81,20,6,93
#line: 82, #14065E
82,20,6,94
#line: 83, #14065F
83,20,6,95
#line: 84, #140660
84,20,6,96
#line: 85, #140661
85,20,6,97
#line: 86, #150662
86,21,6,98
#line: 87, #150763
87,21,7,99
#line: 88, #150764
88,21,7,100
#line: 89, #150765
89,21,7,101
#line: 90, #160766
90,22,7,102
#line: 91, #160767
91,22,7,103
#line: 92, #160768
92,22,7,104
#line: 93, #17086A
93,23,8,106
#line: 94, #18086B
94,24,8,107
#line: 95, #19096C
95,25,9,108
#line: 96, #1A096D
96,26,9,109
#line: 97, #1B0A6F
97,27,10,111
#line: 98, #1C0A70
98,28,10,112
#line: 99, #1D0A71
99,29,10,113
#line: 100, #1E0B72
100,30,11,114
#line: 101, #1F0B74
101,31,11,116
#line: 102, #200C75
102,32,12,117
#line: 103, #210C76
103,33,12,118
#line: 104, #220D77
104,34,13,119
#line: 105, #230D79
105,35,13,121
#line: 106, #240E7A
106,36,14,122
#line: 107, #250E7B
107,37,14,123
#line: 108, #260F7D
108,38,15,125
#line: 109, #270F7E
109,39,15,126
#line: 110, #28107F
110,40,16,127
#line: 111, #291081
111,41,16,129
#line: 112, #2A1182
112,42,17,130
#line: 113, #2B1283
113,43,18,131
#line: 114, #2C1285
114,44,18,133
#line: 115, #2D1386
115,45,19,134
#line: 116, #2E1387
116,46,19,135
#line: 117, #2F1489
117,47,20,137
#line: 118, #30148A
118,48,20,138
#line: 119, #31158C
119,49,21,140
#line: 120, #33158D
120,51,21,141
#line: 121, #34168E
121,52,22,142
#line: 122, #351690
122,53,22,144
#line: 123, #361791
123,54,23,145
#line: 124, #371793
124,55,23,147
#line: 125, #381894
125,56,24,148
#line: 126, #391996
126,57,25,150
#line: 127, #3A1997
127,58,25,151
#line: 128, #3B1A99
128,59,26,153
#line: 129, #3D1A9A
129,61,26,154
#line: 130, #3E1B9C
130,62,27,156
#line: 131, #3F1B9D
131,63,27,157
#line: 132, #401C9F
132,64,28,159
#line: 133, #411DA0
133,65,29,160
